lat,lon,pano_id,date,copyright,headings,url_h0,url_h90,url_h180,url_h270
6.557,3.232,eL4qiflE4q9KZ_5xT-5tLw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.557,3.232&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.557,3.232&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.557,3.232&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.557,3.232&fov=90&heading=270&pitch=0"
6.558,3.238,EDoZDjXgqzt-R427L-oN6w,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.558,3.238&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.558,3.238&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.558,3.238&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.558,3.238&fov=90&heading=270&pitch=0"
6.559,3.226,MSoCQPv5mA46iQKlpzMn0w,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.226&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.226&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.226&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.226&fov=90&heading=270&pitch=0"
6.56,3.232,bV3IG5bUoLFMgdqZ3NZJ3Q,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.56,3.232&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.56,3.232&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.56,3.232&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.56,3.232&fov=90&heading=270&pitch=0"
6.559,3.245,DYq8pUnqEqh0o4Bn6edKYA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.245&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.245&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.245&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.559,3.245&fov=90&heading=270&pitch=0"
6.561,3.22,d1qA5UpgaIf2F_sYm1XH6A,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.22&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.22&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.22&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.22&fov=90&heading=270&pitch=0"
6.561,3.238,ATXBSVixHzdEmll8e6TbIQ,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.238&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.238&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.238&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.561,3.238&fov=90&heading=270&pitch=0"
6.562,3.207,nAA_35EJ7WWYBQAjYtpvfA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.207&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.207&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.207&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.207&fov=90&heading=270&pitch=0"
6.562,3.226,e8h8XjRwvJVx3_C-zW9YmA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.226&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.226&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.226&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.226&fov=90&heading=270&pitch=0"
6.562,3.245,1E3UIMp4FZVzCyPoubkBxg,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.245&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.245&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.245&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.562,3.245&fov=90&heading=270&pitch=0"
6.564,3.22,cnnIl_0tX4CRFvHyghzhQA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.22&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.22&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.22&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.22&fov=90&heading=270&pitch=0"
6.563,3.232,VSIiGVo_1wQdMct01LEDyA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.563,3.232&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.563,3.232&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.563,3.232&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.563,3.232&fov=90&heading=270&pitch=0"
6.565,3.226,4mqqrSIENIDLgyPecyBSwA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.226&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.226&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.226&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.226&fov=90&heading=270&pitch=0"
6.564,3.238,ms7sGNs_U5K9Zu43GSHnpA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.238&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.238&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.238&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.564,3.238&fov=90&heading=270&pitch=0"
6.565,3.245,R0FmXXZ_KnzUdEinru43Gw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.245&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.245&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.245&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.245&fov=90&heading=270&pitch=0"
6.567,3.201,DBs_megizqKB8sVNVBNztw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.201&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.201&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.201&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.201&fov=90&heading=270&pitch=0"
6.565,3.207,-4cORW2XA15UxgTIEnJeKA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.207&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.207&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.207&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.565,3.207&fov=90&heading=270&pitch=0"
6.566,3.214,IV_mgosfQbmxR37UjB4OiA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.214&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.214&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.214&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.214&fov=90&heading=270&pitch=0"
6.566,3.232,z-ixsw1zaQ_ZCx8WQKfjsA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.232&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.232&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.232&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.566,3.232&fov=90&heading=270&pitch=0"
6.567,3.239,XPTSxRGZydL4Nbbhmse5fg,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.239&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.239&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.239&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.567,3.239&fov=90&heading=270&pitch=0"
6.568,3.207,MQGaOvgJNJACup02-rDdRw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.207&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.207&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.207&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.207&fov=90&heading=270&pitch=0"
6.569,3.214,Y_vbbDVAA8aX4TBlgNWpWA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.214&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.214&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.214&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.214&fov=90&heading=270&pitch=0"
6.568,3.245,dTlu60RzEsBTb1dWBYHOtg,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.245&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.245&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.245&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.568,3.245&fov=90&heading=270&pitch=0"
6.57,3.239,Ls71Op5n5lOw5PiZasjhbw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.239&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.239&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.239&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.239&fov=90&heading=270&pitch=0"
6.569,3.232,RT7EFci_abzOuNb-kOBQcg,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.232&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.232&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.232&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.569,3.232&fov=90&heading=270&pitch=0"
6.57,3.22,yKfR8tCetKZXMUk3wbj0Ng,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.22&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.22&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.22&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.22&fov=90&heading=270&pitch=0"
6.571,3.207,L_I756hammC5iiedURq3Bw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.207&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.207&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.207&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.207&fov=90&heading=270&pitch=0"
6.57,3.201,YlTVvR0k-i2s0hE2r0tS1g,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.201&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.201&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.201&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.57,3.201&fov=90&heading=270&pitch=0"
6.572,3.214,kZsVxdqumgDuRV1r9KKUXw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.572,3.214&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.572,3.214&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.572,3.214&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.572,3.214&fov=90&heading=270&pitch=0"
6.571,3.245,veNDbbG-QV0CO1tnE2lekw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.245&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.245&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.245&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.571,3.245&fov=90&heading=270&pitch=0"
6.573,3.201,dZjdV9HANVpjmmUHfjHwgw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.201&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.201&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.201&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.201&fov=90&heading=270&pitch=0"
6.574,3.245,c3DZdhZWEST-vJPQ6-5suA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.245&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.245&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.245&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.245&fov=90&heading=270&pitch=0"
6.573,3.239,S8QgilWf64PURZIyKgN8sQ,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.239&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.239&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.239&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.239&fov=90&heading=270&pitch=0"
6.575,3.214,Oc5hh-zisxxCeB7ObUIaSA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.575,3.214&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.575,3.214&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.575,3.214&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.575,3.214&fov=90&heading=270&pitch=0"
6.573,3.22,AjLL_Ml6CpnwNXw-FfBznw,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.22&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.22&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.22&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.573,3.22&fov=90&heading=270&pitch=0"
6.574,3.226,6bNuLfaFYgCF5aX2rTquYA,2017-02,© Google,"0,90,180,270","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.226&fov=90&heading=0&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.226&fov=90&heading=90&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.226&fov=90&heading=180&pitch=0","https://maps.googleapis.com/maps/api/streetview?size=640x640&location=6.574,3.226&fov=90&heading=270&pitch=0"
